i,j,dist_km
C025,C035,17.5169
C025,C036,22.1485
C025,C037,20.879099999999998
C025,C038,19.4417
C025,C039,18.487
C025,C040,10.198
C025,C041,13.998299999999999
C025,C042,20.4486
C025,C043,10.459700000000002
C025,C044,17.7454
C025,C045,21.3803
C025,C046,25.764400000000002
C025,C047,8.508799999999999
C025,C048,8.6986
C025,C049,12.1113
C025,C050,0.0
C001,C051,0.0
C001,C052,24.938200000000002
C001,C053,8.5122
C001,C054,22.8738
C001,C055,32.3386
C001,C056,27.674799999999998
C001,C057,16.2498
C001,C058,22.4479
C001,C059,11.8928
C001,C060,15.3824
C001,C061,1.2221
C001,C062,17.6772
C001,C063,6.6316999999999995
C001,C064,15.821399999999999
C001,C065,10.998700000000001
C001,C066,9.4777
C001,C067,6.8303
C001,C068,11.3046
C001,C069,10.713299999999998
C001,C070,16.683799999999998
C001,C071,11.3505
C001,C072,12.824200000000001
C001,C073,11.8262
C001,C074,12.2533
C001,C075,19.817400000000003
C002,C051,25.859
C002,C052,0.0
C002,C053,27.1324
C002,C054,4.616899999999999
C002,C055,15.7519
C002,C056,11.0881
C002,C057,9.624
C002,C058,33.5613
C002,C059,15.338899999999999
C002,C060,15.143799999999999
C002,C061,25.1403
C002,C062,12.4698
C002,C063,28.6435
C002,C064,13.235700000000001
C002,C065,21.7892
C002,C066,28.097900000000003
C002,C067,27.6472
C002,C068,25.7265
C002,C069,31.9771
C002,C070,10.929
C002,C071,18.4784
C002,C072,26.2168
C002,C073,22.6167
C002,C074,18.2765
C002,C075,30.6079
C003,C051,10.0665
C003,C052,26.618
C003,C053,0.0
C003,C054,24.3323
C003,C055,33.6767
C003,C056,29.012900000000002
C003,C057,17.1098
C003,C058,13.158700000000001
C003,C059,17.8602
C003,C060,16.1644
C003,C061,10.6545
C003,C062,18.4591
C003,C063,6.7383999999999995
C003,C064,16.6033
C003,C065,9.354299999999999
C003,C066,1.5745
C003,C067,5.742
C003,C068,4.2525
C003,C069,5.5421000000000005
C003,C070,17.1688
C003,C071,16.2386
C003,C072,5.4046
C003,C073,10.181799999999999
C003,C074,10.6089
C003,C075,18.173
C004,C051,21.8139
C004,C052,5.1175
C004,C053,23.708099999999998
C004,C054,0.0
C004,C055,13.875
C004,C056,9.211200000000002
C004,C057,5.6309
C004,C058,30.1369
C004,C059,12.3727
C004,C060,11.7195
C004,C061,21.095200000000002
C004,C062,10.7808
C004,C063,25.2192
C004,C064,12.1584
C004,C065,18.364900000000002
C004,C066,24.6735
C004,C067,24.222900000000003
C004,C068,22.3022
C004,C069,28.552799999999998
C004,C070,7.5046
C004,C071,15.977799999999998
C004,C072,22.7924
C004,C073,19.1923
C004,C074,14.8522
C004,C075,27.1836
C005,C051,26.4645
C005,C052,15.3062
C005,C053,30.8747
C005,C054,14.036
C005,C055,0.0
C005,C056,7.0708
C005,C057,14.546899999999999
C005,C058,39.885400000000004
C005,C059,15.5238
C005,C060,19.9155
C005,C061,25.7458
C005,C062,21.3703
C005,C063,28.2074
C005,C064,20.3545
C005,C065,28.113400000000002
C005,C066,31.8401
C005,C067,33.3494
C005,C068,32.0507
C005,C069,32.289
C005,C070,18.980700000000002
C005,C071,18.0717
C005,C072,32.5409
C005,C073,28.9408
C005,C074,24.6007
C005,C075,36.9321
C006,C051,25.1628
C006,C052,9.1995
C006,C053,24.768
C006,C054,7.929399999999999
C006,C055,10.7856
C006,C056,0.0
C006,C057,8.440299999999999
C006,C058,33.778800000000004
C006,C059,13.5084
C006,C060,13.8089
C006,C061,24.4441
C006,C062,15.2636
C006,C063,26.9057
C006,C064,14.2479
C006,C065,22.0068
C006,C066,25.7335
C006,C067,27.2428
C006,C068,25.9441
C006,C069,30.9872
C006,C070,12.8741
C006,C071,17.7823
C006,C072,26.4343
C006,C073,22.8342
C006,C074,18.494
C006,C075,30.8255
C007,C051,16.8392
C007,C052,8.7358
C007,C053,17.6549
C007,C054,6.671399999999999
C007,C055,16.1363
C007,C056,11.4725
C007,C057,0.0
C007,C058,29.7208
C007,C059,5.9966
C007,C060,8.11
C007,C061,16.1206
C007,C062,9.5647
C007,C063,18.582099999999997
C007,C064,8.5489
C007,C065,16.2421
C007,C066,18.6203
C007,C067,18.169700000000002
C007,C068,20.1794
C007,C069,22.499599999999997
C007,C070,7.1751000000000005
C007,C071,9.4587
C007,C072,20.6696
C007,C073,17.0695
C007,C074,12.729299999999999
C007,C075,25.0607
C008,C051,21.4954
C008,C052,36.1337
C008,C053,13.1645
C008,C054,33.8479
C008,C055,43.1924
C008,C056,38.5286
C008,C057,29.0272
C008,C058,0.0
C008,C059,29.7776
C008,C060,22.3938
C008,C061,22.083299999999998
C008,C062,25.7559
C008,C063,15.380799999999999
C008,C064,23.3639
C008,C065,15.0749
C008,C066,11.7416
C008,C067,15.139299999999999
C008,C068,10.7147
C008,C069,13.6845
C008,C070,26.6845
C008,C071,28.023
C008,C072,9.5116
C008,C073,15.913200000000002
C008,C074,18.178
C008,C075,12.7594
C009,C051,11.665700000000001
C009,C052,14.869299999999999
C009,C053,15.4888
C009,C054,12.804799999999998
C009,C055,16.6659
C009,C056,17.605900000000002
C009,C057,6.3528
C009,C058,30.524900000000002
C009,C059,0.0
C009,C060,10.4231
C009,C061,10.947
C009,C062,12.7179
C009,C063,13.4086
C009,C064,10.8621
C009,C065,17.441599999999998
C009,C066,16.4542
C009,C067,13.6072
C009,C068,18.8826
C009,C069,17.4902
C009,C070,9.6853
C009,C071,3.2729
C009,C072,21.8691
C009,C073,18.360799999999998
C009,C074,14.174700000000001
C009,C075,26.2603
C010,C051,13.5453
C010,C052,12.82
C010,C053,14.4954
C010,C054,10.5343
C010,C055,21.270599999999998
C010,C056,16.6068
C010,C057,10.1386
C010,C058,20.9242
C010,C059,10.8889
C010,C060,0.0
C010,C061,12.826600000000001
C010,C062,3.3744
C010,C063,16.0065
C010,C064,0.9741000000000001
C010,C065,9.1522
C010,C066,15.460799999999999
C010,C067,15.010200000000001
C010,C068,13.0895
C010,C069,19.3401
C010,C070,5.100899999999999
C010,C071,9.1343
C010,C072,13.5797
C010,C073,9.9796
C010,C074,4.8013
C010,C075,17.9709
C011,C051,1.0358
C011,C052,24.3337
C011,C053,9.1757
C011,C054,22.2692
C011,C055,31.734099999999998
C011,C056,27.0703
C011,C057,15.645299999999999
C011,C058,23.1114
C011,C059,11.288200000000002
C011,C060,14.777899999999999
C011,C061,0.0
C011,C062,17.072599999999998
C011,C063,7.2953
C011,C064,15.2168
C011,C065,11.6622
C011,C066,10.141200000000001
C011,C067,7.4938
C011,C068,11.9681
C011,C069,11.3768
C011,C070,16.0792
C011,C071,10.746
C011,C072,13.4877
C011,C073,12.489700000000001
C011,C074,12.9643
C011,C075,20.480900000000002
C012,C051,18.4912
C012,C052,11.1287
C012,C053,16.5548
C012,C054,8.843
C012,C055,22.3433
C012,C056,17.6795
C012,C057,9.874
C012,C058,22.983700000000002
C012,C059,12.9826
C012,C060,3.5015
C012,C061,17.772599999999997
C012,C062,0.0
C012,C063,18.066
C012,C064,3.1086
C012,C065,10.572
C012,C066,17.5203
C012,C067,17.069599999999998
C012,C068,15.149
C012,C069,21.3996
C012,C070,3.4633000000000003
C012,C071,12.655100000000001
C012,C072,15.6392
C012,C073,10.4984
C012,C074,6.8607
C012,C075,16.753700000000002
C013,C051,7.5694
C013,C052,28.5319
C013,C053,5.9015
C013,C054,24.885900000000003
C013,C055,34.3508
C013,C056,29.687
C013,C057,18.262
C013,C058,15.6216
C013,C059,13.9049
C013,C060,18.0783
C013,C061,8.4325
C013,C062,20.373099999999997
C013,C063,0.0
C013,C064,18.5172
C013,C065,11.822700000000001
C013,C066,7.4935
C013,C067,3.2397
C013,C068,10.194
C013,C069,4.3366999999999996
C013,C070,19.0828
C013,C071,13.3627
C013,C072,11.1733
C013,C073,12.6501
C013,C074,13.077200000000001
C013,C075,19.3275
C014,C051,16.816
C014,C052,13.3978
C014,C053,15.2098
C014,C054,11.1121
C014,C055,21.2858
C014,C056,16.622
C014,C057,8.9291
C014,C058,21.6386
C014,C059,11.190100000000001
C014,C060,1.3535
C014,C061,16.0973
C014,C062,3.0823
C014,C063,16.7209
C014,C064,0.0
C014,C065,9.7026
C014,C066,16.1752
C014,C067,15.7246
C014,C068,13.8039
C014,C069,20.0545
C014,C070,5.0926
C014,C071,9.4355
C014,C072,14.2941
C014,C073,9.629
C014,C074,5.5157
C014,C075,15.8843
C015,C051,11.8385
C015,C052,19.4875
C015,C053,10.211799999999998
C015,C054,17.201700000000002
C015,C055,27.9395
C015,C056,23.2757
C015,C057,16.5706
C015,C058,15.3481
C015,C059,17.3209
C015,C060,7.318899999999999
C015,C061,12.4265
C015,C062,10.681
C015,C063,11.7229
C015,C064,8.289
C015,C065,0.0
C015,C066,11.0519
C015,C067,10.726600000000001
C015,C068,7.5134
C015,C069,15.6752
C015,C070,11.1823
C015,C071,15.5663
C015,C072,8.0036
C015,C073,3.0828
C015,C074,3.1031
C015,C075,11.5643
C016,C051,10.341899999999999
C016,C052,26.8934
C016,C053,2.6986999999999997
C016,C054,24.6077
C016,C055,33.9521
C016,C056,29.2883
C016,C057,17.3852
C016,C058,12.9875
C016,C059,18.1356
C016,C060,16.439799999999998
C016,C061,10.9299
C016,C062,18.7345
C016,C063,7.0138
C016,C064,16.878700000000002
C016,C065,9.629700000000001
C016,C066,0.0
C016,C067,6.017399999999999
C016,C068,2.759
C016,C069,6.1626
C016,C070,17.444200000000002
C016,C071,16.514
C016,C072,3.9723
C016,C073,10.4572
C016,C074,10.8843
C016,C075,16.6934
C017,C051,6.5971
C017,C052,26.931900000000002
C017,C053,3.5126
C017,C054,24.6462
C017,C055,33.9907
C017,C056,29.326900000000002
C017,C057,19.8255
C017,C058,16.482599999999998
C017,C059,12.9326
C017,C060,16.4783
C017,C061,7.4601999999999995
C017,C062,18.7731
C017,C063,2.179
C017,C064,16.9173
C017,C065,9.668299999999999
C017,C066,5.502800000000001
C017,C067,0.0
C017,C068,8.8742
C017,C069,5.5126
C017,C070,17.4828
C017,C071,12.3904
C017,C072,10.393799999999999
C017,C073,10.495700000000001
C017,C074,10.922799999999999
C017,C075,18.487
C018,C051,12.0669
C018,C052,26.1571
C018,C053,4.4236
C018,C054,23.8714
C018,C055,33.2158
C018,C056,28.552
C018,C057,19.0507
C018,C058,12.1377
C018,C059,19.801
C018,C060,15.7035
C018,C061,12.6549
C018,C062,17.9982
C018,C063,8.738700000000001
C018,C064,16.1424
C018,C065,5.9563999999999995
C018,C066,3.6898
C018,C067,7.7424
C018,C068,0.0
C018,C069,8.3131
C018,C070,16.708
C018,C071,18.046400000000002
C018,C072,2.6531
C018,C073,6.7947
C018,C074,10.5449
C018,C075,10.9184
C019,C051,10.374
C019,C052,30.5915
C019,C053,5.9609
C019,C054,28.305799999999998
C019,C055,37.6502
C019,C056,32.9864
C019,C057,23.4851
C019,C058,14.334100000000001
C019,C059,16.7095
C019,C060,20.137900000000002
C019,C061,11.2371
C019,C062,22.432599999999997
C019,C063,4.0895
C019,C064,20.5768
C019,C065,13.3278
C019,C066,5.982600000000001
C019,C067,4.9085
C019,C068,8.8798
C019,C069,0.0
C019,C070,21.1423
C019,C071,22.4808
C019,C072,9.8591
C019,C073,14.155299999999999
C019,C074,14.5824
C019,C075,18.04
C020,C051,15.9809
C020,C052,9.9046
C020,C053,18.1492
C020,C054,7.6189
C020,C055,19.833
C020,C056,15.1692
C020,C057,7.3637
C020,C058,24.5781
C020,C059,10.4722
C020,C060,5.4647
C020,C061,15.2623
C020,C062,4.0359
C020,C063,19.6603
C020,C064,4.197
C020,C065,12.806
C020,C066,19.1147
C020,C067,18.664
C020,C068,16.743299999999998
C020,C069,22.9939
C020,C070,0.0
C020,C071,10.1448
C020,C072,17.2336
C020,C073,13.6335
C020,C074,9.293299999999999
C020,C075,21.6247
C021,C051,10.3901
C021,C052,14.8438
C021,C053,14.2131
C021,C054,12.779399999999999
C021,C055,22.2443
C021,C056,17.5805
C021,C057,6.3274
C021,C058,29.249299999999998
C021,C059,2.6126
C021,C060,9.1475
C021,C061,9.6714
C021,C062,11.4423
C021,C063,12.133
C021,C064,9.5865
C021,C065,16.166
C021,C066,15.178600000000001
C021,C067,12.3316
C021,C068,17.607
C021,C069,16.2146
C021,C070,10.4489
C021,C071,0.0
C021,C072,20.5935
C021,C073,17.0852
C021,C074,12.8991
C021,C075,24.9847
C022,C051,15.1269
C022,C052,27.6569
C022,C053,7.2954
C022,C054,25.3711
C022,C055,34.7156
C022,C056,30.0518
C022,C057,20.5504
C022,C058,8.178
C022,C059,21.3008
C022,C060,12.7622
C022,C061,15.7149
C022,C062,16.1244
C022,C063,11.5387
C022,C064,17.6422
C022,C065,5.4434
C022,C066,6.5616
C022,C067,10.5423
C022,C068,2.2379000000000002
C022,C069,11.184899999999999
C022,C070,18.2077
C022,C071,19.546200000000002
C022,C072,0.0
C022,C073,6.2817
C022,C074,8.5464
C022,C075,8.7896
C023,C051,13.771
C023,C052,21.896
C023,C053,10.887
C023,C054,19.6103
C023,C055,30.3481
C023,C056,25.6843
C023,C057,18.9791
C023,C058,14.449399999999999
C023,C059,19.729400000000002
C023,C060,9.7274
C023,C061,14.359
C023,C062,13.0896
C023,C063,13.6554
C023,C064,10.6975
C023,C065,2.4085
C023,C066,10.1532
C023,C067,12.6591
C023,C068,6.6147
C023,C069,14.776399999999999
C023,C070,13.5908
C023,C071,17.9748
C023,C072,7.1049
C023,C073,0.0
C023,C074,5.5116000000000005
C023,C075,8.6753
C024,C051,11.889899999999999
C024,C052,16.8796
C024,C053,10.263200000000001
C024,C054,14.5938
C024,C055,25.331599999999998
C024,C056,20.6678
C024,C057,13.9627
C024,C058,17.4883
C024,C059,14.713
C024,C060,4.7109
C024,C061,12.9135
C024,C062,8.0731
C024,C063,11.774299999999998
C024,C064,5.681100000000001
C024,C065,5.7163
C024,C066,11.2286
C024,C067,10.778
C024,C068,9.6536
C024,C069,15.107899999999999
C024,C070,8.574399999999999
C024,C071,12.9584
C024,C072,10.143799999999999
C024,C073,5.3325
C024,C074,0.0
C024,C075,12.0693
C025,C051,21.5605
C025,C052,29.6855
C025,C053,14.7321
C025,C054,27.3998
C025,C055,38.1376
C025,C056,33.473800000000004
C025,C057,26.7686
C025,C058,13.178700000000001
C025,C059,27.519
C025,C060,17.5169
C025,C061,22.1485
C025,C062,20.879099999999998
C025,C063,19.4417
C025,C064,18.487
C025,C065,10.198
C025,C066,13.998299999999999
C025,C067,20.4486
C025,C068,10.459700000000002
C025,C069,17.7454
C025,C070,21.3803
C025,C071,25.764400000000002
C025,C072,8.508799999999999
C025,C073,8.6986
C025,C074,12.1113
C025,C075,0.0
C001,C076,0.0
C001,C077,24.938200000000002
C001,C078,8.5122
C001,C079,22.8738
C001,C080,32.3386
C001,C081,27.674799999999998
C001,C082,16.2498
C001,C083,22.4479
C001,C084,11.8928
C001,C085,15.3824
C001,C086,1.2221
C001,C087,17.6772
C001,C088,6.6316999999999995
C001,C089,15.821399999999999
C001,C090,10.998700000000001
C001,CD01,9.4777
C001,CD02,6.8303
C001,CD03,11.3046
C001,CD04,10.713299999999998
C001,CD05,16.683799999999998
C001,CD06,11.3505
C001,CD07,12.824200000000001
C001,CD08,11.8262
C001,CD09,12.2533
C001,CD10,19.817400000000003
C002,C076,25.859
C002,C077,0.0
C002,C078,27.1324
C002,C079,4.616899999999999
C002,C080,15.7519
C002,C081,11.0881
C002,C082,9.624
C002,C083,33.5613
C002,C084,15.338899999999999
C002,C085,15.143799999999999
C002,C086,25.1403
C002,C087,12.4698
C002,C088,28.6435
C002,C089,13.235700000000001
C002,C090,21.7892
C002,CD01,28.097900000000003
C002,CD02,27.6472
C002,CD03,25.7265
C002,CD04,31.9771
C002,CD05,10.929
C002,CD06,18.4784
C002,CD07,26.2168
C002,CD08,22.6167
C002,CD09,18.2765
C002,CD10,30.6079
C003,C076,10.0665
C003,C077,26.618
C003,C078,0.0
C003,C079,24.3323
C003,C080,33.6767
C003,C081,29.012900000000002
C003,C082,17.1098
C003,C083,13.158700000000001
C003,C084,17.8602
C003,C085,16.1644
C003,C086,10.6545
C003,C087,18.4591
C003,C088,6.7383999999999995
C003,C089,16.6033
C003,C090,9.354299999999999
C003,CD01,1.5745
C003,CD02,5.742
C003,CD03,4.2525
C003,CD04,5.5421000000000005
C003,CD05,17.1688
C003,CD06,16.2386
C003,CD07,5.4046
C003,CD08,10.181799999999999
C003,CD09,10.6089
C003,CD10,18.173
C004,C076,21.8139
C004,C077,5.1175
C004,C078,23.708099999999998
C004,C079,0.0
C004,C080,13.875
C004,C081,9.211200000000002
C004,C082,5.6309
C004,C083,30.1369
C004,C084,12.3727
C004,C085,11.7195
C004,C086,21.095200000000002
C004,C087,10.7808
C004,C088,25.2192
C004,C089,12.1584
C004,C090,18.364900000000002
C004,CD01,24.6735
C004,CD02,24.222900000000003
C004,CD03,22.3022
C004,CD04,28.552799999999998
C004,CD05,7.5046
C004,CD06,15.977799999999998
C004,CD07,22.7924
C004,CD08,19.1923
C004,CD09,14.8522
C004,CD10,27.1836
C005,C076,26.4645
C005,C077,15.3062
C005,C078,30.8747
C005,C079,14.036
C005,C080,0.0
C005,C081,7.0708
C005,C082,14.546899999999999
C005,C083,39.885400000000004
C005,C084,15.5238
C005,C085,19.9155
C005,C086,25.7458
C005,C087,21.3703
C005,C088,28.2074
C005,C089,20.3545
C005,C090,28.113400000000002
C005,CD01,31.8401
C005,CD02,33.3494
C005,CD03,32.0507
C005,CD04,32.289
C005,CD05,18.980700000000002
C005,CD06,18.0717
C005,CD07,32.5409
C005,CD08,28.9408
C005,CD09,24.6007
C005,CD10,36.9321
C006,C076,25.1628
C006,C077,9.1995
C006,C078,24.768
C006,C079,7.929399999999999
C006,C080,10.7856
C006,C081,0.0
C006,C082,8.440299999999999
C006,C083,33.778800000000004
C006,C084,13.5084
C006,C085,13.8089
C006,C086,24.4441
C006,C087,15.2636
C006,C088,26.9057
C006,C089,14.2479
C006,C090,22.0068
C006,CD01,25.7335
C006,CD02,27.2428
C006,CD03,25.9441
C006,CD04,30.9872
C006,CD05,12.8741
C006,CD06,17.7823
C006,CD07,26.4343
C006,CD08,22.8342
C006,CD09,18.494
C006,CD10,30.8255
C007,C076,16.8392
C007,C077,8.7358
C007,C078,17.6549
C007,C079,6.671399999999999
C007,C080,16.1363
C007,C081,11.4725
C007,C082,0.0
C007,C083,29.7208
C007,C084,5.9966
C007,C085,8.11
C007,C086,16.1206
C007,C087,9.5647
C007,C088,18.582099999999997
C007,C089,8.5489
C007,C090,16.2421
C007,CD01,18.6203
C007,CD02,18.169700000000002
C007,CD03,20.1794
C007,CD04,22.499599999999997
C007,CD05,7.1751000000000005
C007,CD06,9.4587
C007,CD07,20.6696
C007,CD08,17.0695
C007,CD09,12.729299999999999
C007,CD10,25.0607
C008,C076,21.4954
C008,C077,36.1337
C008,C078,13.1645
C008,C079,33.8479
C008,C080,43.1924
C008,C081,38.5286
C008,C082,29.0272
C008,C083,0.0
C008,C084,29.7776
C008,C085,22.3938
C008,C086,22.083299999999998
C008,C087,25.7559
C008,C088,15.380799999999999
C008,C089,23.3639
C008,C090,15.0749
C008,CD01,11.7416
C008,CD02,15.139299999999999
C008,CD03,10.7147
C008,CD04,13.6845
C008,CD05,26.6845
C008,CD06,28.023
C008,CD07,9.5116
C008,CD08,15.913200000000002
C008,CD09,18.178
C008,CD10,12.7594
C009,C076,11.665700000000001
C009,C077,14.869299999999999
C009,C078,15.4888
C009,C079,12.804799999999998
C009,C080,16.6659
C009,C081,17.605900000000002
C009,C082,6.3528
C009,C083,30.524900000000002
C009,C084,0.0
C009,C085,10.4231
C009,C086,10.947
C009,C087,12.7179
C009,C088,13.4086
C009,C089,10.8621
C009,C090,17.441599999999998
C009,CD01,16.4542
C009,CD02,13.6072
C009,CD03,18.8826
C009,CD04,17.4902
C009,CD05,9.6853
C009,CD06,3.2729
C009,CD07,21.8691
C009,CD08,18.360799999999998
C009,CD09,14.174700000000001
C009,CD10,26.2603
C010,C076,13.5453
C010,C077,12.82
C010,C078,14.4954
C010,C079,10.5343
C010,C080,21.270599999999998
C010,C081,16.6068
C010,C082,10.1386
C010,C083,20.9242
C010,C084,10.8889
C010,C085,0.0
C010,C086,12.826600000000001
C010,C087,3.3744
C010,C088,16.0065
C010,C089,0.9741000000000001
C010,C090,9.1522
C010,CD01,15.460799999999999
C010,CD02,15.010200000000001
C010,CD03,13.0895
C010,CD04,19.3401
C010,CD05,5.100899999999999
C010,CD06,9.1343
C010,CD07,13.5797
C010,CD08,9.9796
C010,CD09,4.8013
C010,CD10,17.9709
C011,C076,1.0358
C011,C077,24.3337
C011,C078,9.1757
C011,C079,22.2692
C011,C080,31.734099999999998
C011,C081,27.0703
C011,C082,15.645299999999999
C011,C083,23.1114
C011,C084,11.288200000000002
C011,C085,14.777899999999999
C011,C086,0.0
C011,C087,17.072599999999998
C011,C088,7.2953
C011,C089,15.2168
C011,C090,11.6622
C011,CD01,10.141200000000001
C011,CD02,7.4938
C011,CD03,11.9681
C011,CD04,11.3768
C011,CD05,16.0792
C011,CD06,10.746
C011,CD07,13.4877
C011,CD08,12.489700000000001
C011,CD09,12.9643
C011,CD10,20.480900000000002
C012,C076,18.4912
C012,C077,11.1287
C012,C078,16.5548
C012,C079,8.843
C012,C080,22.3433
C012,C081,17.6795
C012,C082,9.874
C012,C083,22.983700000000002
C012,C084,12.9826
C012,C085,3.5015
C012,C086,17.772599999999997
C012,C087,0.0
C012,C088,18.066
C012,C089,3.1086
C012,C090,10.572
C012,CD01,17.5203
C012,CD02,17.069599999999998
C012,CD03,15.149
C012,CD04,21.3996
C012,CD05,3.4633000000000003
C012,CD06,12.655100000000001
C012,CD07,15.6392
C012,CD08,10.4984
C012,CD09,6.8607
C012,CD10,16.753700000000002
C013,C076,7.5694
C013,C077,28.5319
C013,C078,5.9015
C013,C079,24.885900000000003
C013,C080,34.3508
C013,C081,29.687
C013,C082,18.262
C013,C083,15.6216
C013,C084,13.9049
C013,C085,18.0783
C013,C086,8.4325
C013,C087,20.373099999999997
C013,C088,0.0
C013,C089,18.5172
C013,C090,11.822700000000001
C013,CD01,7.4935
C013,CD02,3.2397
C013,CD03,10.194
C013,CD04,4.3366999999999996
C013,CD05,19.0828
C013,CD06,13.3627
C013,CD07,11.1733
C013,CD08,12.6501
C013,CD09,13.077200000000001
C013,CD10,19.3275
C014,C076,16.816
C014,C077,13.3978
C014,C078,15.2098
C014,C079,11.1121
C014,C080,21.2858
C014,C081,16.622
C014,C082,8.9291
C014,C083,21.6386
C014,C084,11.190100000000001
C014,C085,1.3535
C014,C086,16.0973
C014,C087,3.0823
C014,C088,16.7209
C014,C089,0.0
C014,C090,9.7026
C014,CD01,16.1752
C014,CD02,15.7246
C014,CD03,13.8039
C014,CD04,20.0545
C014,CD05,5.0926
C014,CD06,9.4355
C014,CD07,14.2941
C014,CD08,9.629
C014,CD09,5.5157
C014,CD10,15.8843
C015,C076,11.8385
C015,C077,19.4875
C015,C078,10.211799999999998
C015,C079,17.201700000000002
C015,C080,27.9395
C015,C081,23.2757
C015,C082,16.5706
C015,C083,15.3481
C015,C084,17.3209
C015,C085,7.318899999999999
C015,C086,12.4265
C015,C087,10.681
C015,C088,11.7229
C015,C089,8.289
C015,C090,0.0
C015,CD01,11.0519
C015,CD02,10.726600000000001
C015,CD03,7.5134
C015,CD04,15.6752
C015,CD05,11.1823
C015,CD06,15.5663
C015,CD07,8.0036
C015,CD08,3.0828
C015,CD09,3.1031
C015,CD10,11.5643
C016,C076,10.341899999999999
C016,C077,26.8934
C016,C078,2.6986999999999997
C016,C079,24.6077
C016,C080,33.9521
C016,C081,29.2883
C016,C082,17.3852
C016,C083,12.9875
C016,C084,18.1356
C016,C085,16.439799999999998
C016,C086,10.9299
C016,C087,18.7345
C016,C088,7.0138
C016,C089,16.878700000000002
C016,C090,9.629700000000001
C016,CD01,0.0
C016,CD02,6.017399999999999
C016,CD03,2.759
C016,CD04,6.1626
C016,CD05,17.444200000000002
C016,CD06,16.514
C016,CD07,3.9723
C016,CD08,10.4572
C016,CD09,10.8843
C016,CD10,16.6934
C017,C076,6.5971
